01001000,"Praça da Sé, lado ímpar",Sé,8966,26
01001001,"Praça da Sé, lado par",Sé,8966,26
01001010,Rua Filipe de Oliveira,Sé,8966,26
01001900,"UNESP - Universidade Estadual Júlio de Mesquita Filho, Praça da Sé, 108",Sé,8966,26
01001901,"Edifício Santa Lídia, Praça da Sé, 371",Sé,8966,26
01001902,"OAB - Ordem dos Advogados do Brasil., Praça da Sé, 385",Sé,8966,26
01002000,"Rua Direita, lado par",Sé,8966,26
01002001,"Rua Direita, lado ímpar",Sé,8966,26
01002010,Praça do Patriarca,Sé,8966,26
01002020,Viaduto do Chá,Centro,8966,26
01002900,"Prefeitura do Município de São Paulo, Viaduto do Chá, 15",Centro,8966,26
01002901,"Edifício Piratininga, Rua Direita, 32",Sé,8966,26
01002902,"Edifício Zogbi, Rua Direita, 191",Sé,8966,26
01002903,"Edifício Barão de Iguape, Rua Direita, 250",Sé,8966,26
01003000,"Rua José Bonifácio, lado par",Sé,8966,26
01003001,"Rua José Bonifácio, lado ímpar",Sé,8966,26
01003010,Praça Ouvidor Pacheco e Silva,Sé,8966,26
01003900,"Edifício Triângulo, Rua José Bonifácio, 24",Sé,8966,26
01003901,"Edifício Santa Cruz, Rua José Bonifácio, 93",Sé,8966,26
01003902,"Edifício Brasília, Rua José Bonifácio, 209",Sé,8966,26
01003903,"Edifício Ouvidor, Rua José Bonifácio, 250",Sé,8966,26
01003904,"Edifício Barão de Piracicaba, Rua José Bonifácio, 278",Sé,8966,26
01003905,"Edifício Serasa, Rua José Bonifácio, 367",Sé,8966,26
01004000,Rua Barão de Paranapiacaba,Sé,8966,26
01004010,Rua Quintino Bocaiúva,Sé,8966,26
01004900,"Edifício Major Porkis, Rua Quintino Bocaiúva, 71",Sé,8966,26
01004901,"Edifício Casa das Arcadas, Rua Quintino Bocaiúva, 176",Sé,8966,26
01004902,"Edifício Santa Rita, Rua Quintino Bocaiúva, 191",Sé,8966,26
01004903,"Edifício Itacolomi, Rua Quintino Bocaiúva, 231",Sé,8966,26
01004904,"Edifício Argos, Rua Barão de Paranapiacaba, 93",Sé,8966,26
01005000,Rua Benjamin Constant,Sé,8966,26
01005010,Largo São Francisco,Sé,8966,26
01005020,Rua São Francisco,Sé,8966,26
01005030,Rua do Ouvidor,Sé,8966,26
01005900,"Edifício Sinhara, Rua Benjamin Constant, 153",Sé,8966,26
01006000,"Rua Senador Feijó, lado par",Sé,8966,26
01006001,"Rua Senador Feijó, lado ímpar",Sé,8966,26
01006010,Rua Senador Paulo Egídio,Sé,8966,26
01006020,Rua Cristóvão Colombo,Sé,8966,26
01006030,Viaduto Brigadeiro Luiz Antônio,Sé,8966,26
01006040,Praça Paulo Alfeu de Monteiro Duarte,Sé,8966,26
01006900,"Edifício Ivani, Rua Senador Feijó, 69",Sé,8966,26
01006901,"Edifício Doroab, Rua Senador Feijó, 143",Sé,8966,26
01006903,"Edifício São Francisco, Rua Senador Paulo Egídio, 15",Sé,8966,26
01006904,"Edifício Leopoldo, Rua Senador Paulo Egídio, 72",Sé,8966,26
01007000,Rua Riachuelo,Sé,8966,26
01007020,Praça da Bandeira,Centro,8966,26
01007030,Galeria Prestes Maia,Centro,8966,26
01007040,Parque Anhangabaú,Centro,8966,26
01007050,Passarela Carlos Drummond de Andrade,Centro,8966,26
01007060,Viaduto Doutor Eusébio Stevaux,Centro,8966,26
01007070,Largo Fernando Gallego,Centro,8966,26
01007080,Passarela do Piques,Centro,8966,26
01007900,"Edifício Conde Francisco Matarazzo, Rua Doutor Faria Pereira, 56",Centro,8966,26
01007901,"Condomínio Santa Francisca, Rua Riachuelo, 44",Sé,8966,26
01007904,"Ministério Público do Estado de São Paulo - P. Geral da Justiça, Rua Riachuelo, 115",Sé,8966,26
01007905,"Edifício Universal, Rua Riachuelo, 20",Sé,8966,26
01007906,"Edifício Central Riachuelo, Rua Riachuelo, 231",Sé,8966,26
01008000,"Rua Líbero Badaró, lado par",Centro,8966,26
01008010,Rua Doutor Miguel Couto,Centro,8966,26
01008900,"Edifício Monteiro Soares, Rua Doutor Miguel Couto, 53",Centro,8966,26
01008901,"Edifício Yochpe, Rua Doutor Miguel Couto, 58",Centro,8966,26
01008902,"Edifício São Guilherme, Rua Líbero Badaró, 92",Centro,8966,26
01008903,"Edifício Britânia, Rua Líbero Badaró, 152",Centro,8966,26
01008904,"Companhia Paulista de Seguros, Rua Líbero Badaró, 158",Centro,8966,26
01008905,"Edifício Sampaio Moreira, Rua Líbero Badaró, 346",Centro,8966,26
01008906,"Edifício Martinelli, Rua Líbero Badaró, 504",Centro,8966,26
01008908,"Secretaria de Estado da Segurança Pública de São Paulo, Rua Líbero Badaró, 600",Centro,8966,26
01009000,"Rua Líbero Badaró, lado ímpar",Centro,8966,26
01009902,"Edifício Meridional, Rua Líbero Badaró, 101",Centro,8966,26
01009903,"Bolsa de Mercadorias de São Paulo, Rua Líbero Badaró, 471",Centro,8966,26
01009904,"Banco Mitsubishi Brasileiro S.A., Rua Líbero Badaró, 633",Centro,8966,26
01009905,"Edifício Grande São Paulo, Rua Líbero Badaró, 425",Centro,8966,26
01009906,"Edifício Mercantil Finasa, Rua Líbero Badaró, 377",Centro,8966,26
01009907,"Edifício Conde Prates, Rua Líbero Badaró, 293",Centro,8966,26
01009908,"Justiça Federal Primeira Instância Seção Judiciária, Rua Líbero Badaró, 73 6º Andar",Centro,8966,26
01009999,"Serv Carta, Cartão e Envelope-Encomenda Resposta - AC Central de São Paulo, Rua Líbero Badaró, 595",Centro,8966,26
01010000,"Rua São Bento, até 318 - lado par",Centro,8966,26
01010001,"Rua São Bento, de 320 ao fim - lado par",Centro,8966,26
01010010,Praça Antônio Prado,Centro,8966,26
01010900,"Edifício Henrique Lara, Praça Antônio Prado, 33",Centro,8966,26
01010901,"Bolsa Mercantil de Futuro, Praça Antônio Prado, 48",Centro,8966,26
01010902,"Edifício York, Rua São Bento, 290",Centro,8966,26
01010903,"Edifício Irmandade de Santa Casa, Rua São Bento, 370",Centro,8966,26
01010904,"Secretaria de Esporte e Turismo do Estado de São Paulo, Rua São Bento, 398",Centro,8966,26
01010905,"Edifício Diogo Lara Neto, Rua São Bento, 470",Centro,8966,26
01011000,"Rua São Bento, até 319 - lado ímpar",Centro,8966,26
01011100,"Rua São Bento, de 321 ao fim - lado ímpar",Centro,8966,26
01011900,"Edifício Kosmos, Rua São Bento, 59",Centro,8966,26
01011901,"Edifício Germaine Lucie Burchard, Rua São Bento, 279",Centro,8966,26
01011902,"Edifício Alvares Penteado, Rua São Bento, 329",Centro,8966,26
01011903,"Edifício Garbur, Rua São Bento, 365",Centro,8966,26
01011904,"Edifício Galeria São Bento, Rua São Bento, 545",Centro,8966,26
01012001,"Rua Álvares Penteado, lado ímpar",Centro,8966,26
01012010,Rua da Quitanda,Centro,8966,26
01012020,Largo da Misericórdia,Centro,8966,26
01012030,Largo do Café,Centro,8966,26
01012902,"Bradesco - Banco Brasileiro de Descontos, Rua Álvares Penteado, 180",Centro,8966,26
01012905,"Associação dos Advogados de São Paulo, Rua Álvares Penteado, 151",Centro,8966,26
01012907,"Edifício São Carlos, Rua da Quitanda, 96",Centro,8966,26
01012908,"Edifício George Loeb, Rua da Quitanda, 113",Centro,8966,26
01012909,"Edifício Ouro Para O Bem de São Paulo, Largo da Misericórdia, 23",Centro,8966,26
01013000,"Rua Quinze de Novembro, lado par",Centro,8966,26
01013001,"Rua Quinze de Novembro, lado ímpar",Centro,8966,26
01013010,Rua do Comércio,Centro,8966,26
01013020,Rua do Tesouro,Centro,8966,26
01013901,"Edifício Azevedo Vilares, Rua do Tesouro, 23",Centro,8966,26
01013902,"Edifício Santa Maria, Rua do Tesouro, 47",Centro,8966,26
01013904,"Condomínio das Bandeiras, Rua Quinze de Novembro, 184",Centro,8966,26
01013905,"Edifício XV de Novembro, Rua Quinze de Novembro, 200",Centro,8966,26
01013906,"BMeF Bovespa S.A., Rua Quinze de Novembro, 275",Centro,8966,26
01013907,"Edifício Banco Itaú, Rua Quinze de Novembro, 306",Centro,8966,26
01013909,"Lloyds Bank, Rua Quinze de Novembro, 165",Centro,8966,26
01013910,"ML Gomes Associados SC Ltda., Rua Quinze de Novembro, 164",Centro,8966,26
01013911,"Edifício Conde Eduardo de Matarazzo, Rua Quinze de Novembro, 228",Centro,8966,26
01013913,"Edifício Joaquim Borges, Rua Quinze de Novembro, 269",Centro,8966,26
01013914,"Bradesco - Banco Brasileiro de Descontos, Rua Quinze de Novembro, 233",Centro,8966,26
01013915,"Banco Safra S.A.., Rua Quinze de Novembro, 212",Centro,8966,26
01014000,"Rua Boa Vista, lado par",Centro,8966,26
01014010,Rua João Brícola,Centro,8966,26
01014020,Rua Três de Dezembro,Centro,8966,26
01014030,Viaduto Boa Vista,Centro,8966,26
01014900,"Banco do Estado de São Paulo, Rua João Brícola, 24",Centro,8966,26
01014901,"Edifício Gabriel Gonçalves, Rua Boa Vista, 84",Centro,8966,26
01014902,"Banco Bandeirantes S.A., Rua Boa Vista, 162",Centro,8966,26
01014903,"Edifício Banco Meridional, Rua Boa Vista, 200",Centro,8966,26
01014905,"Edifício Bamerindus do Brasil, Rua Boa Vista, 234",Centro,8966,26
01014906,"Edifício Rio, Rua Boa Vista, 230",Centro,8966,26
01014907,"Edifício Clemente Faria, Rua Boa Vista, 254",Centro,8966,26
01014908,"Jóquei Club, Rua Boa Vista, 280",Centro,8966,26
01014909,"Edifício Paulista, Rua Boa Vista, 314",Centro,8966,26
01014910,"Banco do Estado de Minas Gerais, Rua Boa Vista, 356",Centro,8966,26
01014911,"Associação Comercial de São Paulo, Rua Boa Vista, 51",Centro,8966,26
